"area_code","area_type","area_name","year","period","indicator","quintile","measure","value","upper_confidence_interval","lower_confidence_interval","label_inequality","data_source"
"S12000019","Council area","Midlothian",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",19,19.3,18.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,0.8,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.3,14.8,7.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2020,"2020/21 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",25.5,39,20.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",23.5,24.4,22.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",23.2,23.7,22.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",18.8,19.3,18.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",15.9,16.5,15.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",14.6,15.2,14,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",19.5,19.8,19.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,0.8,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",12.1,16.3,7.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2021,"2021/22 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",25.3,41.9,20.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",24.3,25.3,23.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",22.9,23.4,22.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",19.1,19.6,18.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",15.9,16.5,15.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",15.3,15.9,14.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",19.6,19.9,19.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,0.8,0.4,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.7,14.9,8.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2022,"2022/23 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",22.3,37.9,21.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",24.8,25.8,23.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",23.2,23.7,22.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",19.4,19.9,18.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",16.6,17.1,16.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",15.5,16.2,14.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",20,20.3,19.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.6,0.7,0.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",11.5,13.8,9.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000019","Council area","Midlothian",2023,"2023/24 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",22.4,34.6,23.1,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",22.9,25.9,20.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",18.3,18.9,17.7,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",16,16.4,15.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",14.7,15.1,14.3,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",12.1,12.6,11.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis","Total","Percentage",15.2,15.4,15,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Relative index of inequality (RII)",0.5,0.7,0.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Slope index of inequality (SII)",6.9,10.9,2.9,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2014,"2014/15 financial year","Population prescribed drugs for anxiety/depression/psychosis",NA,"Population attributable risk (PAR)",20.7,35.8,9.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","1 - most deprived","Percentage",23.4,26.4,20.6,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","2","Percentage",19.1,19.8,18.5,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","3","Percentage",16.6,17,16.2,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","4","Percentage",15.2,15.6,14.8,"People","Public Health Scotland (Prescribing Information System)"
"S12000020","Council area","Moray",2015,"2015/16 financial year","Population prescribed drugs for anxiety/depression/psychosis","5 - least deprived","Percentage",12.4,12.9,11.9,"People","Public Health Scotland (Prescribing Information System)"
